fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,model,GMM,"{'n_components': 13, 'covariance_type': 'full'}",13,0.22907396293604726,2.2245086881185037,247.42133047830654,0.20620670354884502,0.3876325781812142,0.5605063291139241,0.64,1.0510994846265878,1975,0.0,0.3265822784810127,2,645
XGB,model,GMM,"{'n_components': 13, 'covariance_type': 'tied'}",13,0.23356241605787836,1.5971056157608694,275.90719770049714,0.16210890631902428,0.31689251362427767,0.5174683544303798,0.7554430379746836,1.2209147846563269,1975,0.0,0.21215189873417722,2,419
XGB,model,GMM,"{'n_components': 13, 'covariance_type': 'diag'}",13,0.2060779849993763,1.9921532356535725,250.24076085133802,0.19985254392471002,0.36389181190657044,0.5488607594936709,0.6050632911392405,0.9887980172853007,1975,0.0,0.22835443037974684,2,451
XGB,model,GMM,"{'n_components': 13, 'covariance_type': 'spherical'}",13,0.20721189624171463,1.8021146113966677,244.78787391533282,0.19360013581068525,0.35936664092562753,0.6070886075949367,0.5063291139240507,0.910695936417636,1975,0.0,0.1230379746835443,2,243
XGB,model,GMM,"{'n_components': 15, 'covariance_type': 'full'}",15,0.24530504129552966,1.5391406716925347,305.69937806607,0.18876004401459567,0.38341634173202416,0.5944303797468354,0.5392405063291139,0.9247647665313172,1975,0.0,0.17215189873417722,2,340
XGB,model,GMM,"{'n_components': 15, 'covariance_type': 'tied'}",15,0.23468389813203738,1.433432303141901,270.2559754413164,0.1608571726777927,0.3177516230243963,0.5220253164556962,0.7448101265822785,1.2090376966409004,1975,0.0,0.20810126582278482,2,411
XGB,model,GMM,"{'n_components': 15, 'covariance_type': 'diag'}",15,0.2111017056115781,1.5864006200129774,265.11018766746355,0.17713603478497228,0.3511665205910741,0.5559493670886076,0.6177215189873417,1.0173183910953145,1975,0.0,0.1868354430379747,2,369
XGB,model,GMM,"{'n_components': 15, 'covariance_type': 'spherical'}",15,0.229275362710071,1.4833602517913669,291.34270787392137,0.17910586496616485,0.3610785920259221,0.6131645569620253,0.4718987341772152,0.8431406027166329,1975,0.0,0.12556962025316457,2,248
XGB,model,GMM,"{'n_components': 17, 'covariance_type': 'full'}",17,0.23639273941942607,1.8179953066439922,264.82238381860213,0.19183119290061187,0.3914078318186896,0.5989873417721518,0.5326582278481012,0.9162388721758513,1975,0.0,0.17265822784810125,2,341
XGB,model,GMM,"{'n_components': 17, 'covariance_type': 'tied'}",17,0.25697800930813797,1.191700431055251,266.83383037440285,0.1583026419115985,0.3244083948127926,0.5255696202531646,0.7382278481012658,1.2029499605531964,1975,0.0,0.22784810126582278,2,450
XGB,model,GMM,"{'n_components': 17, 'covariance_type': 'diag'}",17,0.19967026305703175,1.9237529286786204,234.35970323395262,0.16397643972791995,0.35443533826353985,0.5711392405063291,0.5934177215189873,0.9895658170779313,1975,0.0,0.1827848101265823,2,361
XGB,model,GMM,"{'n_components': 17, 'covariance_type': 'spherical'}",17,0.22299310468642694,1.4976980127853892,268.544803097223,0.20403845628617517,0.40653352329781206,0.6688607594936709,0.4070886075949367,0.8018964862646203,1975,0.0,0.12455696202531645,2,246
XGB,model,GMM,"{'n_components': 19, 'covariance_type': 'full'}",19,0.21767219201551205,2.1052519391859827,249.6681552000912,0.17133591423435177,0.3610468212974535,0.5848101265822785,0.5772151898734177,0.9803125308940247,1975,0.0,0.17164556962025315,2,339
XGB,model,GMM,"{'n_components': 19, 'covariance_type': 'tied'}",19,0.24106260826411424,1.498999897313052,247.25787154955523,0.15644288970656756,0.3206489097856343,0.5372151898734178,0.7215189873417721,1.1866344280454637,1975,0.0,0.1989873417721519,2,393
XGB,model,GMM,"{'n_components': 19, 'covariance_type': 'diag'}",19,0.1957677841683153,2.309425326291184,233.62964802924608,0.16490641857136268,0.35362363120369267,0.5751898734177215,0.5594936708860759,0.9285895115779944,1975,0.0,0.18430379746835443,2,364
XGB,model,GMM,"{'n_components': 19, 'covariance_type': 'spherical'}",19,0.22083884083352362,1.449957864668144,281.2410988783479,0.18757038577852625,0.40534408631906005,0.6713924050632911,0.3918987341772152,0.7570763217549636,1975,0.0,0.12455696202531645,2,246
